Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-08 00:00:00-03:00,94640.0,97693.0,94635.0,97645.0,11096500,0.0,0.0
2020-06-05 00:00:00-03:00,93839.0,97356.0,93839.0,94637.0,13320300,0.0,0.0
2020-06-04 00:00:00-03:00,92993.0,94132.0,92221.0,93829.0,11488000,0.0,0.0
2020-06-03 00:00:00-03:00,91048.0,93710.0,91048.0,93002.0,15137900,0.0,0.0
2020-06-02 00:00:00-03:00,88622.0,91046.0,88622.0,91046.0,11827300,0.0,0.0
2020-06-01 00:00:00-03:00,87395.0,89019.0,86837.0,88620.0,9849400,0.0,0.0
2020-05-29 00:00:00-03:00,86951.0,87410.0,85384.0,87403.0,16550900,0.0,0.0
2020-05-28 00:00:00-03:00,87946.0,88091.0,86767.0,86949.0,10117000,0.0,0.0
2020-05-27 00:00:00-03:00,85468.0,87946.0,85468.0,87946.0,11212000,0.0,0.0
2020-05-26 00:00:00-03:00,85668.0,87333.0,85396.0,85469.0,12030800,0.0,0.0
2020-05-25 00:00:00-03:00,82198.0,85876.0,82193.0,85663.0,8764400,0.0,0.0
2020-05-22 00:00:00-03:00,83027.0,83027.0,81669.0,82173.0,9281200,0.0,0.0
2020-05-21 00:00:00-03:00,81320.0,83309.0,81317.0,83027.0,11395200,0.0,0.0
2020-05-20 00:00:00-03:00,80747.0,82290.0,80740.0,81319.0,9522800,0.0,0.0
2020-05-19 00:00:00-03:00,81197.0,82175.0,80647.0,80742.0,10740100,0.0,0.0
2020-05-18 00:00:00-03:00,77576.0,81420.0,77571.0,81194.0,11533100,0.0,0.0
2020-05-15 00:00:00-03:00,79011.0,79538.0,77426.0,77557.0,11718200,0.0,0.0
2020-05-14 00:00:00-03:00,77770.0,79011.0,75697.0,79011.0,13818900,0.0,0.0
2020-05-13 00:00:00-03:00,77877.0,78911.0,77152.0,77772.0,11575900,0.0,0.0
2020-05-12 00:00:00-03:00,79065.0,80344.0,77872.0,77872.0,10245400,0.0,0.0
2020-05-11 00:00:00-03:00,80263.0,80723.0,78994.0,79065.0,9781900,0.0,0.0
2020-05-08 00:00:00-03:00,78152.0,80557.0,78152.0,80263.0,10734400,0.0,0.0
2020-05-07 00:00:00-03:00,79072.0,80061.0,78061.0,78119.0,13808900,0.0,0.0
2020-05-06 00:00:00-03:00,79473.0,79996.0,78056.0,79064.0,9775900,0.0,0.0
2020-05-05 00:00:00-03:00,78887.0,81066.0,78886.0,79471.0,9154700,0.0,0.0
2020-05-04 00:00:00-03:00,80501.0,80502.0,77640.0,78876.0,8594200,0.0,0.0
2020-04-30 00:00:00-03:00,83169.0,83169.0,80168.0,80506.0,11804600,0.0,0.0
2020-04-29 00:00:00-03:00,81313.0,83598.0,81313.0,83171.0,11719700,0.0,0.0
2020-04-28 00:00:00-03:00,78243.0,81427.0,78243.0,81312.0,12939000,0.0,0.0
2020-04-27 00:00:00-03:00,75334.0,78563.0,75327.0,78239.0,10656900,0.0,0.0
2020-04-24 00:00:00-03:00,79667.0,79667.0,72041.0,75331.0,16529200,0.0,0.0
2020-04-23 00:00:00-03:00,80690.0,81934.0,78622.0,79673.0,10823500,0.0,0.0
2020-04-22 00:00:00-03:00,78973.0,81184.0,78973.0,80687.0,9848900,0.0,0.0
2020-04-20 00:00:00-03:00,78989.0,80106.0,76943.0,78973.0,8874700,0.0,0.0
2020-04-17 00:00:00-03:00,77817.0,79846.0,77754.0,78990.0,8317800,0.0,0.0
2020-04-16 00:00:00-03:00,78837.0,80167.0,77452.0,77812.0,9028400,0.0,0.0
2020-04-15 00:00:00-03:00,79911.0,80035.0,77546.0,78831.0,9758400,0.0,0.0
2020-04-14 00:00:00-03:00,78848.0,81668.0,78848.0,79918.0,8593600,0.0,0.0
2020-04-13 00:00:00-03:00,77682.0,78836.0,76405.0,78836.0,7651300,0.0,0.0
2020-04-09 00:00:00-03:00,78640.0,80428.0,77457.0,77682.0,10748700,0.0,0.0
2020-04-08 00:00:00-03:00,76335.0,79058.0,76115.0,78625.0,10206300,0.0,0.0
2020-04-07 00:00:00-03:00,74078.0,79855.0,74078.0,76358.0,11286500,0.0,0.0
2020-04-06 00:00:00-03:00,69556.0,75260.0,69556.0,74073.0,9685400,0.0,0.0
2020-04-03 00:00:00-03:00,72241.0,72241.0,67802.0,69538.0,10411300,0.0,0.0
2020-04-02 00:00:00-03:00,70969.0,73861.0,70957.0,72253.0,10540200,0.0,0.0
2020-04-01 00:00:00-03:00,73011.0,73011.0,69569.0,70967.0,10093500,0.0,0.0
2020-03-31 00:00:00-03:00,74629.0,75511.0,72385.0,73020.0,11141500,0.0,0.0
2020-03-30 00:00:00-03:00,73431.0,75430.0,73184.0,74640.0,9032200,0.0,0.0
2020-03-27 00:00:00-03:00,77708.0,77708.0,73057.0,73429.0,10301400,0.0,0.0
2020-03-26 00:00:00-03:00,74956.0,78846.0,74923.0,77710.0,12758000,0.0,0.0
2020-03-25 00:00:00-03:00,69727.0,76714.0,69360.0,74956.0,12951100,0.0,0.0
2020-03-24 00:00:00-03:00,63604.0,71535.0,63604.0,69729.0,11679900,0.0,0.0
2020-03-23 00:00:00-03:00,67067.0,67604.0,62161.0,63570.0,11962200,0.0,0.0
2020-03-20 00:00:00-03:00,68344.0,72247.0,66120.0,67069.0,15152400,0.0,0.0
2020-03-19 00:00:00-03:00,66883.0,70071.0,61691.0,68332.0,16144700,0.0,0.0
2020-03-18 00:00:00-03:00,74576.0,74576.0,63547.0,66895.0,16751500,0.0,0.0
2020-03-17 00:00:00-03:00,71178.0,77255.0,70783.0,74617.0,14945900,0.0,0.0
2020-03-16 00:00:00-03:00,82565.0,82565.0,70855.0,71168.0,12847800,0.0,0.0
2020-03-13 00:00:00-03:00,72621.0,83758.0,72621.0,82678.0,15766300,0.0,0.0
2020-03-12 00:00:00-03:00,85103.0,85103.0,68488.0,72583.0,12008700,0.0,0.0
2020-03-11 00:00:00-03:00,92202.0,92202.0,80796.0,85171.0,11786900,0.0,0.0
2020-03-10 00:00:00-03:00,86071.0,92230.0,86071.0,92214.0,13531700,0.0,0.0
2020-03-09 00:00:00-03:00,97982.0,97982.0,85880.0,86067.0,14645500,0.0,0.0
2020-03-06 00:00:00-03:00,102231.0,102231.0,96886.0,97997.0,11864200,0.0,0.0
2020-03-05 00:00:00-03:00,107217.0,107217.0,100536.0,102233.0,8598600,0.0,0.0
2020-03-04 00:00:00-03:00,105540.0,107809.0,105042.0,107224.0,8410500,0.0,0.0
2020-03-03 00:00:00-03:00,106630.0,108804.0,104405.0,105537.0,9385600,0.0,0.0
2020-03-02 00:00:00-03:00,104260.0,107220.0,103779.0,106625.0,8858400,0.0,0.0
2020-02-28 00:00:00-03:00,102984.0,104172.0,99951.0,104172.0,11228400,0.0,0.0
2020-02-27 00:00:00-03:00,105711.0,106656.0,102984.0,102984.0,11237700,0.0,0.0
2020-02-26 00:00:00-03:00,113647.0,113647.0,105053.0,105718.0,9369800,0.0,0.0
2020-02-21 00:00:00-03:00,114585.0,114585.0,112661.0,113681.0,5896200,0.0,0.0
2020-02-20 00:00:00-03:00,116518.0,116552.0,114379.0,114586.0,6793000,0.0,0.0
2020-02-19 00:00:00-03:00,114982.0,116545.0,114774.0,116518.0,6334100,0.0,0.0
2020-02-18 00:00:00-03:00,115309.0,115309.0,113532.0,114977.0,5548400,0.0,0.0
2020-02-17 00:00:00-03:00,114381.0,115696.0,114381.0,115309.0,0,0.0,0.0
2020-02-14 00:00:00-03:00,115663.0,115663.0,114132.0,114381.0,5335900,0.0,0.0
2020-02-13 00:00:00-03:00,116660.0,116660.0,114801.0,115662.0,5635700,0.0,0.0
2020-02-12 00:00:00-03:00,115371.0,117581.0,115371.0,116674.0,8159200,0.0,0.0
2020-02-11 00:00:00-03:00,112574.0,115576.0,112574.0,115371.0,6767900,0.0,0.0
2020-02-10 00:00:00-03:00,113771.0,114176.0,112134.0,112570.0,7486300,0.0,0.0
2020-02-07 00:00:00-03:00,115190.0,115190.0,113769.0,113770.0,6594100,0.0,0.0
2020-02-06 00:00:00-03:00,116033.0,117382.0,114723.0,115190.0,7382400,0.0,0.0
2020-02-05 00:00:00-03:00,115563.0,117701.0,115562.0,116028.0,7173800,0.0,0.0
2020-02-04 00:00:00-03:00,114631.0,116556.0,114631.0,115557.0,5829400,0.0,0.0
2020-02-03 00:00:00-03:00,113761.0,115299.0,113467.0,114629.0,5512200,0.0,0.0
2020-01-31 00:00:00-03:00,115518.0,115518.0,113148.0,113761.0,6219900,0.0,0.0
2020-01-30 00:00:00-03:00,115375.0,115528.0,112825.0,115528.0,6315600,0.0,0.0
2020-01-29 00:00:00-03:00,116494.0,117171.0,115164.0,115385.0,5097800,0.0,0.0
2020-01-28 00:00:00-03:00,114482.0,116797.0,114475.0,116479.0,5229400,0.0,0.0
2020-01-27 00:00:00-03:00,118347.0,118347.0,114376.0,114482.0,6097800,0.0,0.0
2020-01-24 00:00:00-03:00,119528.0,119593.0,118108.0,118376.0,4778700,0.0,0.0
2020-01-23 00:00:00-03:00,118391.0,119535.0,116906.0,119528.0,6572400,0.0,0.0
2020-01-22 00:00:00-03:00,117035.0,118401.0,117035.0,118391.0,5765700,0.0,0.0
2020-01-21 00:00:00-03:00,118861.0,118861.0,117026.0,117026.0,5085600,0.0,0.0
2020-01-20 00:00:00-03:00,118478.0,118862.0,117928.0,118862.0,3843500,0.0,0.0
2020-01-17 00:00:00-03:00,116710.0,118479.0,116710.0,118478.0,4947200,0.0,0.0
2020-01-16 00:00:00-03:00,116415.0,117106.0,115961.0,116704.0,5422700,0.0,0.0
2020-01-15 00:00:00-03:00,117632.0,117632.0,116188.0,116414.0,5569400,0.0,0.0
2020-01-14 00:00:00-03:00,117325.0,117705.0,116610.0,117632.0,5361700,0.0,0.0
2020-01-13 00:00:00-03:00,115503.0,117333.0,115503.0,117325.0,5685100,0.0,0.0
2020-01-10 00:00:00-03:00,115948.0,116745.0,114952.0,115503.0,4783400,0.0,0.0
2020-01-09 00:00:00-03:00,116248.0,116820.0,115411.0,115947.0,5953500,0.0,0.0
2020-01-08 00:00:00-03:00,116667.0,117335.0,115693.0,116247.0,5910500,0.0,0.0
2020-01-07 00:00:00-03:00,116872.0,117076.0,115965.0,116662.0,4854100,0.0,0.0
2020-01-06 00:00:00-03:00,117707.0,117707.0,116269.0,116878.0,6570000,0.0,0.0
2020-01-03 00:00:00-03:00,118564.0,118792.0,117341.0,117707.0,6834500,0.0,0.0
2020-01-02 00:00:00-03:00,115652.0,118573.0,115649.0,118573.0,5162700,0.0,0.0
2019-12-30 00:00:00-03:00,116530.0,117086.0,115790.0,115964.0,3667900,0.0,0.0
2019-12-27 00:00:00-03:00,117205.0,117803.0,115995.0,116534.0,3905900,0.0,0.0
2019-12-26 00:00:00-03:00,115864.0,117220.0,115673.0,117203.0,3788900,0.0,0.0
2019-12-23 00:00:00-03:00,115119.0,115863.0,114964.0,115863.0,3995200,0.0,0.0
2019-12-20 00:00:00-03:00,115133.0,115171.0,114526.0,115121.0,6887400,0.0,0.0
2019-12-19 00:00:00-03:00,114313.0,115132.0,113712.0,115131.0,5784600,0.0,0.0
2019-12-18 00:00:00-03:00,112618.0,114339.0,112300.0,114315.0,7940900,0.0,0.0
2019-12-17 00:00:00-03:00,111897.0,112695.0,111897.0,112616.0,5352500,0.0,0.0
2019-12-16 00:00:00-03:00,112565.0,113197.0,111896.0,111896.0,6078300,0.0,0.0
2019-12-13 00:00:00-03:00,112205.0,112829.0,111780.0,112565.0,7712100,0.0,0.0
2019-12-12 00:00:00-03:00,110963.0,112445.0,110963.0,112200.0,5682000,0.0,0.0
2019-12-11 00:00:00-03:00,110672.0,111227.0,110530.0,110964.0,5146100,0.0,0.0
2019-12-10 00:00:00-03:00,110973.0,111184.0,110133.0,110672.0,4758800,0.0,0.0
2019-12-09 00:00:00-03:00,111125.0,111453.0,110870.0,110977.0,4991500,0.0,0.0
2019-12-06 00:00:00-03:00,110623.0,111430.0,110623.0,111126.0,4968100,0.0,0.0
2019-12-05 00:00:00-03:00,110297.0,111073.0,110008.0,110622.0,4399100,0.0,0.0
2019-12-04 00:00:00-03:00,108962.0,110301.0,108962.0,110301.0,4889500,0.0,0.0
2019-12-03 00:00:00-03:00,108931.0,109198.0,108190.0,108956.0,5223100,0.0,0.0
2019-12-02 00:00:00-03:00,108246.0,109279.0,108245.0,109061.0,4708000,0.0,0.0
2019-11-29 00:00:00-03:00,108283.0,108708.0,107759.0,108233.0,4186600,0.0,0.0
2019-11-28 00:00:00-03:00,107708.0,108333.0,107148.0,108290.0,3666100,0.0,0.0
2019-11-27 00:00:00-03:00,107059.0,107991.0,106312.0,107708.0,4418200,0.0,0.0
2019-11-26 00:00:00-03:00,108424.0,108424.0,106414.0,107059.0,6904900,0.0,0.0
2019-11-25 00:00:00-03:00,108692.0,108915.0,108080.0,108424.0,4512400,0.0,0.0
2019-11-22 00:00:00-03:00,107497.0,108692.0,107157.0,108692.0,4796100,0.0,0.0
2019-11-21 00:00:00-03:00,105866.0,107497.0,105864.0,107497.0,5819400,0.0,0.0
2019-11-19 00:00:00-03:00,106269.0,106950.0,105367.0,105618.0,3610300,0.0,0.0
2019-11-18 00:00:00-03:00,106566.0,107519.0,106282.0,106347.0,4919800,0.0,0.0
2019-11-14 00:00:00-03:00,106052.0,106758.0,105820.0,106557.0,5364300,0.0,0.0
2019-11-13 00:00:00-03:00,106751.0,106786.0,105261.0,105914.0,5339000,0.0,0.0
2019-11-12 00:00:00-03:00,108368.0,108368.0,106232.0,106785.0,5219300,0.0,0.0
2019-11-11 00:00:00-03:00,107622.0,108263.0,106814.0,108215.0,3928900,0.0,0.0
2019-11-08 00:00:00-03:00,109572.0,109572.0,107127.0,107629.0,5419600,0.0,0.0
2019-11-07 00:00:00-03:00,108360.0,109672.0,108360.0,109581.0,6075600,0.0,0.0
2019-11-06 00:00:00-03:00,108719.0,109633.0,107446.0,108336.0,5505500,0.0,0.0
2019-11-05 00:00:00-03:00,108779.0,109343.0,108253.0,108451.0,5657600,0.0,0.0
2019-11-04 00:00:00-03:00,108196.0,109352.0,108196.0,108601.0,5182200,0.0,0.0
2019-11-01 00:00:00-03:00,107221.0,108496.0,107220.0,108196.0,5466300,0.0,0.0
2019-10-31 00:00:00-03:00,108403.0,108403.0,106356.0,107220.0,5376000,0.0,0.0
2019-10-30 00:00:00-03:00,107557.0,108408.0,106622.0,108408.0,5450600,0.0,0.0
2019-10-29 00:00:00-03:00,108189.0,108195.0,107313.0,107556.0,4313200,0.0,0.0
2019-10-28 00:00:00-03:00,107366.0,108393.0,107362.0,108187.0,3967200,0.0,0.0
2019-10-25 00:00:00-03:00,106990.0,108083.0,106990.0,107364.0,5398900,0.0,0.0
2019-10-24 00:00:00-03:00,107553.0,107744.0,106593.0,106986.0,5619200,0.0,0.0
2019-10-23 00:00:00-03:00,107381.0,107959.0,107041.0,107544.0,4656200,0.0,0.0
2019-10-22 00:00:00-03:00,107101.0,107382.0,107076.0,107381.0,5224900,0.0,0.0
2019-10-21 00:00:00-03:00,104729.0,106027.0,104696.0,106022.0,3504900,0.0,0.0
2019-10-18 00:00:00-03:00,105012.0,105464.0,104525.0,104729.0,4478100,0.0,0.0
2019-10-17 00:00:00-03:00,105389.0,105891.0,104827.0,105016.0,4189000,0.0,0.0
2019-10-16 00:00:00-03:00,104486.0,105462.0,103521.0,105423.0,4509400,0.0,0.0
2019-10-15 00:00:00-03:00,104299.0,105048.0,104052.0,104490.0,4093400,0.0,0.0
2019-10-14 00:00:00-03:00,103834.0,104305.0,103438.0,104302.0,2987900,0.0,0.0
2019-10-11 00:00:00-03:00,101819.0,104381.0,101819.0,103832.0,4351800,0.0,0.0
2019-10-10 00:00:00-03:00,101244.0,102483.0,101152.0,101817.0,4373100,0.0,0.0
2019-10-09 00:00:00-03:00,100005.0,101567.0,100005.0,101249.0,3939000,0.0,0.0
2019-10-08 00:00:00-03:00,100565.0,101296.0,99868.0,99981.0,4342700,0.0,0.0
2019-10-07 00:00:00-03:00,102546.0,102546.0,100542.0,100573.0,3938300,0.0,0.0
2019-10-04 00:00:00-03:00,101516.0,102580.0,101057.0,102551.0,4649400,0.0,0.0
2019-10-03 00:00:00-03:00,101031.0,101560.0,99826.0,101516.0,4665600,0.0,0.0
2019-10-02 00:00:00-03:00,104049.0,104049.0,100944.0,101031.0,5066200,0.0,0.0
2019-10-01 00:00:00-03:00,104745.0,105121.0,103837.0,104053.0,4095700,0.0,0.0
2019-09-30 00:00:00-03:00,105077.0,105178.0,104638.0,104745.0,3895800,0.0,0.0
2019-09-27 00:00:00-03:00,105319.0,105633.0,104506.0,105078.0,3471200,0.0,0.0
2019-09-26 00:00:00-03:00,104485.0,105342.0,104337.0,105319.0,4138700,0.0,0.0
2019-09-25 00:00:00-03:00,103857.0,104481.0,103034.0,104481.0,4117500,0.0,0.0
2019-09-24 00:00:00-03:00,104638.0,104893.0,103504.0,103876.0,3972200,0.0,0.0
2019-09-23 00:00:00-03:00,104817.0,104817.0,104020.0,104638.0,6769100,0.0,0.0
2019-09-20 00:00:00-03:00,104339.0,105045.0,103914.0,104817.0,6769100,0.0,0.0
2019-09-19 00:00:00-03:00,104555.0,106001.0,104286.0,104339.0,4915800,0.0,0.0
2019-09-18 00:00:00-03:00,104616.0,104762.0,103684.0,104532.0,3882100,0.0,0.0
2019-09-17 00:00:00-03:00,103680.0,104619.0,103079.0,104617.0,4574900,0.0,0.0
2019-09-16 00:00:00-03:00,103496.0,104005.0,102782.0,103680.0,6038700,0.0,0.0
2019-09-13 00:00:00-03:00,104371.0,104699.0,103275.0,103501.0,4039400,0.0,0.0
2019-09-12 00:00:00-03:00,104389.0,104618.0,103733.0,104371.0,4962500,0.0,0.0
2019-09-11 00:00:00-03:00,103036.0,104156.0,103036.0,103446.0,4877000,0.0,0.0
2019-09-10 00:00:00-03:00,103180.0,103503.0,102231.0,103032.0,5478900,0.0,0.0
2019-09-09 00:00:00-03:00,102937.0,104260.0,102793.0,103181.0,5516800,0.0,0.0
2019-09-06 00:00:00-03:00,102247.0,103182.0,102246.0,102935.0,3976000,0.0,0.0
2019-09-05 00:00:00-03:00,101204.0,103258.0,101204.0,102243.0,4814300,0.0,0.0
2019-09-04 00:00:00-03:00,99706.0,101201.0,99706.0,101201.0,4310700,0.0,0.0
2019-09-03 00:00:00-03:00,100626.0,101417.0,99406.0,99681.0,0,0.0,0.0
2019-09-02 00:00:00-03:00,101133.0,101611.0,100626.0,100626.0,2685400,0.0,0.0
2019-08-30 00:00:00-03:00,100526.0,101551.0,100526.0,101135.0,6109600,0.0,0.0
2019-08-29 00:00:00-03:00,98194.0,100684.0,98194.0,100524.0,5163300,0.0,0.0
2019-08-28 00:00:00-03:00,97273.0,98346.0,96557.0,98194.0,4350800,0.0,0.0
2019-08-27 00:00:00-03:00,96434.0,97951.0,95855.0,97276.0,6581700,0.0,0.0
2019-08-26 00:00:00-03:00,97687.0,98436.0,95961.0,96430.0,4136800,0.0,0.0
2019-08-23 00:00:00-03:00,100007.0,100025.0,97085.0,97667.0,5668800,0.0,0.0
2019-08-22 00:00:00-03:00,101209.0,101469.0,100011.0,100011.0,4495500,0.0,0.0
2019-08-21 00:00:00-03:00,99227.0,101240.0,99221.0,101202.0,5969700,0.0,0.0
2019-08-20 00:00:00-03:00,99472.0,99665.0,98002.0,99222.0,5235200,0.0,0.0
2019-08-19 00:00:00-03:00,99810.0,100948.0,98908.0,99469.0,4924000,0.0,0.0
2019-08-16 00:00:00-03:00,99059.0,100567.0,99059.0,99806.0,5483400,0.0,0.0
2019-08-15 00:00:00-03:00,100262.0,101014.0,98200.0,99057.0,6585300,0.0,0.0
2019-08-14 00:00:00-03:00,103270.0,103270.0,99955.0,100258.0,6485200,0.0,0.0
2019-08-13 00:00:00-03:00,101912.0,103778.0,101414.0,103299.0,5198900,0.0,0.0
2019-08-12 00:00:00-03:00,103946.0,103946.0,101621.0,101915.0,4509700,0.0,0.0
2019-08-09 00:00:00-03:00,104102.0,104848.0,103547.0,103996.0,4549300,0.0,0.0
2019-08-08 00:00:00-03:00,102811.0,104282.0,102811.0,104115.0,5538300,0.0,0.0
2019-08-07 00:00:00-03:00,102163.0,102784.0,100476.0,102782.0,5570600,0.0,0.0
2019-08-06 00:00:00-03:00,100098.0,102178.0,100098.0,102164.0,5074800,0.0,0.0
2019-08-05 00:00:00-03:00,102658.0,102658.0,99630.0,100098.0,5000400,0.0,0.0
2019-08-02 00:00:00-03:00,102122.0,103180.0,101667.0,102674.0,4923500,0.0,0.0
2019-08-01 00:00:00-03:00,101819.0,104056.0,101819.0,102126.0,7129100,0.0,0.0
2019-07-31 00:00:00-03:00,102946.0,103129.0,100950.0,101812.0,5072900,0.0,0.0
2019-07-30 00:00:00-03:00,103483.0,103555.0,102596.0,102933.0,4060500,0.0,0.0
2019-07-29 00:00:00-03:00,102817.0,103483.0,102461.0,103483.0,3559900,0.0,0.0
2019-07-26 00:00:00-03:00,102654.0,103209.0,102196.0,102819.0,5141400,0.0,0.0
2019-07-25 00:00:00-03:00,102991.0,103464.0,102390.0,102655.0,5804700,0.0,0.0
2019-07-24 00:00:00-03:00,103707.0,104570.0,103707.0,104120.0,4872700,0.0,0.0
2019-07-23 00:00:00-03:00,103949.0,104430.0,103518.0,103704.0,4050300,0.0,0.0
2019-07-22 00:00:00-03:00,103452.0,104278.0,103452.0,103949.0,3464400,0.0,0.0
2019-07-19 00:00:00-03:00,104716.0,104723.0,103388.0,103452.0,3484400,0.0,0.0
2019-07-18 00:00:00-03:00,103859.0,104773.0,103859.0,104717.0,4410900,0.0,0.0
2019-07-17 00:00:00-03:00,103775.0,104453.0,103712.0,103856.0,3818300,0.0,0.0
2019-07-16 00:00:00-03:00,103805.0,104440.0,103361.0,103775.0,4475800,0.0,0.0
2019-07-15 00:00:00-03:00,103909.0,104578.0,103495.0,103803.0,3995500,0.0,0.0
2019-07-12 00:00:00-03:00,105158.0,105731.0,103903.0,103906.0,4748000,0.0,0.0
2019-07-11 00:00:00-03:00,105818.0,105886.0,104814.0,105146.0,4845300,0.0,0.0
2019-07-10 00:00:00-03:00,104537.0,106650.0,104537.0,105817.0,6815700,0.0,0.0
2019-07-08 00:00:00-03:00,104090.0,104679.0,103988.0,104530.0,3500300,0.0,0.0
2019-07-05 00:00:00-03:00,103628.0,104176.0,102622.0,104089.0,4208400,0.0,0.0
2019-07-04 00:00:00-03:00,102047.0,104022.0,102047.0,103636.0,3978700,0.0,0.0
2019-07-03 00:00:00-03:00,100576.0,102177.0,100451.0,102043.0,4801200,0.0,0.0
2019-07-02 00:00:00-03:00,101342.0,101565.0,100073.0,100605.0,4951600,0.0,0.0
2019-07-01 00:00:00-03:00,100973.0,102432.0,100973.0,101340.0,411600,0.0,0.0
2019-06-28 00:00:00-03:00,100726.0,101563.0,100726.0,100967.0,4079900,0.0,0.0
2019-06-27 00:00:00-03:00,100689.0,101025.0,99421.0,100724.0,4154700,0.0,0.0
2019-06-26 00:00:00-03:00,100095.0,101126.0,100095.0,100689.0,5013800,0.0,0.0
2019-06-25 00:00:00-03:00,102061.0,102061.0,99890.0,100093.0,4469200,0.0,0.0
2019-06-24 00:00:00-03:00,102018.0,102617.0,101589.0,102062.0,3559800,0.0,0.0
2019-06-21 00:00:00-03:00,100305.0,102100.0,100305.0,102013.0,5490800,0.0,0.0
2019-06-19 00:00:00-03:00,99403.0,100327.0,98978.0,100303.0,4411300,0.0,0.0
2019-06-18 00:00:00-03:00,97633.0,99412.0,97633.0,99404.0,4524500,0.0,0.0
2019-06-17 00:00:00-03:00,98038.0,98439.0,97623.0,97623.0,3926300,0.0,0.0
2019-06-14 00:00:00-03:00,98776.0,98981.0,97601.0,98040.0,9184900,0.0,0.0
2019-06-13 00:00:00-03:00,98321.0,99364.0,98321.0,98774.0,5594000,0.0,0.0
2019-06-12 00:00:00-03:00,98960.0,99240.0,97831.0,98321.0,4948800,0.0,0.0
2019-06-11 00:00:00-03:00,97467.0,98985.0,97467.0,98960.0,4922400,0.0,0.0
2019-06-10 00:00:00-03:00,97828.0,97856.0,96782.0,97467.0,3584000,0.0,0.0
2019-06-07 00:00:00-03:00,97205.0,98326.0,97205.0,97821.0,3718500,0.0,0.0
2019-06-06 00:00:00-03:00,96002.0,97462.0,96002.0,97205.0,4054900,0.0,0.0
2019-06-05 00:00:00-03:00,97381.0,97686.0,95686.0,95999.0,3769100,0.0,0.0
2019-06-04 00:00:00-03:00,97020.0,97723.0,96593.0,97380.0,4293300,0.0,0.0
2019-06-03 00:00:00-03:00,97036.0,97757.0,96430.0,97020.0,4547900,0.0,0.0
2019-05-31 00:00:00-03:00,97420.0,97992.0,96792.0,97030.0,5089500,0.0,0.0
2019-05-30 00:00:00-03:00,96566.0,97939.0,96511.0,97457.0,4398200,0.0,0.0
2019-05-29 00:00:00-03:00,96389.0,96986.0,95690.0,96567.0,4559100,0.0,0.0
2019-05-28 00:00:00-03:00,94863.0,96552.0,94707.0,96393.0,6383100,0.0,0.0
2019-05-27 00:00:00-03:00,93626.0,95444.0,93626.0,94864.0,2544800,0.0,0.0
2019-05-24 00:00:00-03:00,93912.0,94900.0,93545.0,93628.0,3484700,0.0,0.0
2019-05-23 00:00:00-03:00,94360.0,94547.0,93300.0,93910.0,3787800,0.0,0.0
2019-05-22 00:00:00-03:00,94485.0,95212.0,93883.0,94361.0,4232500,0.0,0.0
2019-05-21 00:00:00-03:00,91946.0,94573.0,91946.0,94485.0,5397000,0.0,0.0
2019-05-20 00:00:00-03:00,90006.0,92117.0,89822.0,91946.0,4620000,0.0,0.0
2019-05-17 00:00:00-03:00,90023.0,91321.0,89409.0,89993.0,5342700,0.0,0.0
2019-05-16 00:00:00-03:00,91622.0,91622.0,89778.0,90024.0,5570000,0.0,0.0
2019-05-15 00:00:00-03:00,92088.0,92088.0,90295.0,91623.0,4791900,0.0,0.0
2019-05-14 00:00:00-03:00,91736.0,92529.0,91562.0,92092.0,4045400,0.0,0.0
2019-05-13 00:00:00-03:00,94252.0,94252.0,91600.0,91727.0,4662600,0.0,0.0
2019-05-10 00:00:00-03:00,94809.0,94848.0,93234.0,94258.0,4097900,0.0,0.0
2019-05-09 00:00:00-03:00,95597.0,95597.0,93883.0,94808.0,4152200,0.0,0.0
2019-05-08 00:00:00-03:00,94389.0,96312.0,94389.0,95597.0,4916500,0.0,0.0
2019-05-07 00:00:00-03:00,95009.0,95009.0,92750.0,94389.0,4907400,0.0,0.0
2019-05-06 00:00:00-03:00,95992.0,95992.0,94540.0,95009.0,3216000,0.0,0.0
2019-05-03 00:00:00-03:00,95521.0,96315.0,95521.0,96008.0,4014800,0.0,0.0
2019-05-02 00:00:00-03:00,96339.0,96339.0,95312.0,95528.0,3863600,0.0,0.0
2019-04-30 00:00:00-03:00,96191.0,96707.0,95613.0,96353.0,4228600,0.0,0.0
2019-04-29 00:00:00-03:00,96254.0,97123.0,96004.0,96188.0,3225400,0.0,0.0
2019-04-26 00:00:00-03:00,96552.0,96563.0,95620.0,96236.0,3767100,0.0,0.0
2019-04-25 00:00:00-03:00,95027.0,96552.0,94213.0,96552.0,4878200,0.0,0.0
2019-04-24 00:00:00-03:00,95923.0,95923.0,94163.0,95045.0,4658800,0.0,0.0
2019-04-23 00:00:00-03:00,94590.0,96315.0,94590.0,95923.0,4309100,0.0,0.0
2019-04-22 00:00:00-03:00,94578.0,95038.0,93721.0,94588.0,3176600,0.0,0.0
2019-04-18 00:00:00-03:00,93285.0,95140.0,93285.0,94578.0,4933300,0.0,0.0
2019-04-17 00:00:00-03:00,94337.0,95042.0,92338.0,93285.0,6458600,0.0,0.0
2019-04-16 00:00:00-03:00,93082.0,95062.0,92879.0,94333.0,4581600,0.0,0.0
